Reaction ID,Name,Reaction equation,Gene
rxn00137_c0,Adenosine_3_5_bisphosphate_3_phosphohydrolase_c0,H2O_c0 + Adenosine_3_5_bisphosphate_c0 --> Phosphate_c0 + AMP_c0,Unknown
rxn02322_c0,ATP_R_5_phosphomevalonate_phosphotransferase_c0,ATP_c0 + H_c0 + 5_phosphomevalonate_c0 --> ADP_c0 + 5_diphosphomevalonate_c0,Unknown
rxn05373_c0,10_methyl_3_hydroxy_dodecanoyl_ACP_hydro_lyase_c0,10_methyl_3_hydroxy_dodecanoyl_ACP_c0 --> H2O_c0 + 10_methyl_trans_dodec_2_enoyl_ACP_c0,Unknown
rxn08850_c0,Lysophospholipase_L2_2_acylglycerophosphoglycerol__n_C18_0_c0,H_c0 + ocdca_c0 + Glycerophosphoglycerol_c0 --> H2O_c0 + 2_Acyl_sn_glycero_3_phosphoglycerol_octadecanoyl_c0,Unknown
rxn12664_c0,Menaquinone_transport_c0,Menaquinone_7_e0 --> Menaquinone_7_c0,Unknown
rxn08713_c0,heptosyltransferase_IV_LPS_core_synthesis_c0,ADP_L_glycero_D_manno_heptose_c0 + glucosyl_glucosyl_galactosyl_glucosyl_inner_core_oligosaccharide_lipid_A_c0 --> ADP_c0 + core_oligosaccharide_lipid_A_c0,Unknown
rxn09142_c0,Phospholipase_A1_phosphatidylglycerol__n_C18_0_periplasm_c0,H_c0 + ocdca_c0 + 2_Acyl_sn_glycero_3_phosphoglycerol_octadecanoyl_c0 --> H2O_c0 + Phosphatidylglycerol_dioctadecanoyl_c0,Unknown
rxn05402_c0,13_methyl_3_hydroxy_tetra_decanoyl_ACP_hydro_lyase_c0,13_methyl_3_hydroxy_tetra_decanoyl_ACP_c0 --> H2O_c0 + 13_methyl_trans_tetra_dec_2_enoyl_ACP_c0,Unknown
rxn05454_c0,15_methyl_hexa_decanoyl_ACP_acyl_carrier_protein_transferase_c0,CoA_c0 + 2.0 H_c0 + 15_methyl_hexa_decanoyl_ACP_c0 --> fa11coa_c0 + ACP_c0,Unknown
rxn05367_c0,6_methyl_octanoyl_ACP_malonyl_acyl_carrier_protein_C_acyltransferase_decarboxylating_c0,Malonyl_acyl_carrierprotein__c0 + 6_methyl_octanoyl_ACP_c0 --> CO2_c0 + ACP_c0 + 8_methyl_3_oxo_decanoyl_ACP_c0,Unknown
rxn03408_c0,UDP_N_acetyl_D_glucosamine_undecaprenyl_diphospho_N_acetylmuramoyl_L_alanyl_gamma_D_glutamyl_meso_2_6_diaminopimeloyl_D_alanyl_D_alanine_4_beta_N_acetylglucosaminlytransferase_c0,UDP_N_acetylglucosamine_c0 + Undecaprenyl_diphospho_N_acetylmuramoyl_L_alanyl_D_glutamyl_meso_2_6_diaminopimeloyl_D_alanyl_D_alanine_c0 --> UDP_c0 + Undecaprenyl_diphospho_N_acetylmuramoyl__N_acetylglucosamine_L_ala_D_glu_meso_2_6_diaminopimeloyl_D_ala_D_ala_c0,Unknown
rxn05375_c0,10_methyl_dodecanoyl_ACP_malonyl_acyl_carrier_protein_C_acyltransferase_decarboxylating_c0,Malonyl_acyl_carrierprotein__c0 + 10_methyl_dodecanoyl_ACP_c0 --> CO2_c0 + ACP_c0 + 12_methyl_3_oxo_tetra_decanoyl_ACP_c0,Unknown
rxn05396_c0,9_methyl_decanoyl_ACP_malonyl_acyl_carrier_protein_C_acyltransferase_decarboxylating_c0,Malonyl_acyl_carrierprotein__c0 + 9_methyl_decanoyl_ACP_c0 --> CO2_c0 + ACP_c0 + 11_methyl_3_oxo_dodecanoyl_ACP_c0,Unknown
rxn03439_c0,CMP_3_deoxy_D_manno_oct_2_ulosonate_KDO_lipid_IVA_3_deoxy_D_manno_oct_2_ulosonate_transferase_c0,CMP_KDO_c0 + KDO_lipid_IVA_c0 --> CMP_c0 + H_c0 + kdo2_lipid_iva_c0,Unknown
rxn10161_c0,Octadecanoate_transport_via_proton_symport_c0,H_e0 + ocdca_e0 --> H_c0 + ocdca_c0,Unknown
rxn05392_c0,7_methyl_octanoyl_ACP_malonyl_acyl_carrier_protein_C_acyltransferase_decarboxylating_c0,Malonyl_acyl_carrierprotein__c0 + 7_methyl_octanoyl_ACP_c0 --> CO2_c0 + ACP_c0 + 9_methyl_3_oxo_decanoyl_ACP_c0,Unknown
rxn08822_c0,Lysophospholipase_L2_2_acylglycerophosphotidate__n_C18_0_c0,2.0 H_c0 + Glycerol_3_phosphate_c0 + ocdca_c0 --> H2O_c0 + 2_octadecanoyl_sn_glycerol_3_phosphate_c0,Unknown
rxn05383_c0,3_methylbutanoyl_CoA_acyl_carrier_protein_transferase_c0,Isovaleryl_CoA_c0 + ACP_c0 --> CoA_c0 + H_c0 + isovaleryl_ACP_c0,Unknown
rxn05359_c0,4_methyl_3_oxo_hexanoyl_ACP_malonyl_acyl_carrier_protein_C_acyltransferase_decarboxylating_c0,Malonyl_acyl_carrierprotein__c0 + 2_methylbutyryl_ACP_c0 --> CO2_c0 + ACP_c0 + 4_methyl_3_oxo_hexanoyl_ACP_c0,Unknown
rxn09674_c0,TRANS_RXN_58cp_c0,L_Lysine_e0 + H_e0 --> L_Lysine_c0 + H_c0,Unknown
rxn05457_c0,Acyl_carrier_protein_acetyltransferase_c0,Myristoyl_CoA_c0 + ACP_c0 --> CoA_c0 + Myristoyl_ACP_c0,Unknown
rxn05267_c0,1_4_dihydroxy_2_naphthoate_octaprenyltransferase_c0,NADH_c0 + CO2_c0 + PPi_c0 + H_c0 + 2dmmq7_c0 --> NAD_c0 + 1_4_Dihydroxy_2_naphthoate_c0 + all_trans_Heptaprenyl_diphosphate_c0,Unknown
rxn01151_c0,3_deoxy_D_manno_octulosonate_D_arabinose_lyase_pyruvate_forming_c0,Pyruvate_c0 + D_Arabinose_c0 --> KDO_c0,Unknown
rxn05365_c0,6_methyl_3_hydroxy_octanoyl_ACP_hydro_lyase_c0,6_methyl_3_hydroxy_octanoyl_ACP_c0 --> H2O_c0 + 6_methyl_trans_oct_2_enoyl_ACP_c0,Unknown
rxn13360_c0,NADP_transporter_c0,NADP_e0 --> NADP_c0,Unknown
rxn03181_c0,ATP_2_3_2_3_tetrakis3_hydroxytetradecanoyl_D_glucosaminyl_beta_D_1_6_glucosaminyl_alpha_phosphate_4_O_phosphotransferase_c0,ATP_c0 + Lipid_A_disaccharide_c0 --> ADP_c0 + H_c0 + Lipid_IVA_c0,Unknown
rxn05379_c0,12_methyl_tetra_decanoyl_ACP_malonyl_acyl_carrier_protein_C_acyltransferase_decarboxylating_c0,Malonyl_acyl_carrierprotein__c0 + 12_methyl_tetra_decanoyl_ACP_c0 --> CO2_c0 + ACP_c0 + 14_methyl_3_oxo_hexa_decanoyl_ACP_c0,Unknown
rxn10832_c0,CoA_transporter_c0,CoA_e0 --> CoA_c0,Unknown
rxn05398_c0,11_methyl_3_hydroxy_dodecanoyl_ACP_hydro_lyase_c0,11_methyl_3_hydroxy_dodecanoyl_ACP_c0 --> H2O_c0 + 11_methyl_trans_dodec_2_enoyl_ACP_c0,Unknown
rxn10205_c0,isoheptadecanoyl_glycerol_3_phosphate_O_acyltransferase_c0,Glycerol_3_phosphate_c0 + fa11coa_c0 --> CoA_c0 + 1_isoheptadecanoyl_sn_glycerol_3_phosphate_c0,Unknown
rxn00785_c0,D_Fructose_6_phosphate_D_glyceraldehyde_3_phosphate_glycolaldehyde_transferase_c0,D_fructose_6_phosphate_c0 + Glyceraldehyde3_phosphate_c0 --> D_Xylulose5_phosphate_c0 + D_Erythrose4_phosphate_c0,Unknown
rxn00440_c0,ATP_thiamine_diphosphotransferase_c0,ATP_c0 + Thiamin_c0 --> AMP_c0 + TPP_c0 + H_c0,Unknown
rxn10206_c0,anteisoheptadecanoyl_glycerol_3_phosphate_O_acyltransferase_c0,Glycerol_3_phosphate_c0 + fa12coa_c0 --> CoA_c0 + 1_anteisoheptadecanoyl_sn_glycerol_3_phosphate_c0,Unknown
rxn03511_c0,ADP_D_glycero_D_manno_heptose_6_epimerase_c0,ADP_D_glycero_D_manno_heptose_c0 --> ADP_L_glycero_D_manno_heptose_c0,Unknown
rxn03159_c0,UDP_2_3_bis3_hydroxytetradecanoylglucosamine_2_3_bis_3_hydroxytetradecanoyl_alpha_D_glucosaminyl_1_phosphate_2_3_bis3_hydroxytetradecanoyl_glucosaminyltransferase_c0,UDP_2_3_bis3_hydroxytetradecanoylglucosamine_c0 + Lipid_X_c0 --> UDP_c0 + Lipid_A_disaccharide_c0,Unknown
rxn09225_c0,rhamnosyltransferase_I_LPS_core_biosynthesis_c0,4.0 H_c0 + dTDP_rhamnose_c0 + kdo_phospho_heptosyl_phospho_heptosyl_heptosyl_kdo2_lipidA_c0 --> dTDP_c0 + inner_core_oligosaccharide_lipid_A_c0,Unknown
rxn05404_c0,13_methyl_tetra_decanoyl_ACP_malonyl_acyl_carrier_protein_C_acyltransferase_decarboxylating_c0,Malonyl_acyl_carrierprotein__c0 + 13_methyl_tetra_decanoyl_ACP_c0 --> CO2_c0 + ACP_c0 + 15_methyl_3_oxo_hexa_decanoyl_ACP_c0,Unknown
rxn12574_c0,D_Arabinose_transport_via_proton_symport_c0,H_e0 + D_Arabinose_e0 --> H_c0 + D_Arabinose_c0,Unknown
rxn05663_c0,TRANS_RXNBWI_115637cemaizeexpTRP_c0,L_Tryptophan_e0 + H_e0 --> L_Tryptophan_c0 + H_c0,Unknown
rxn10337_c0,isoheptadecanoyl_cardiolipin_synthase_c0,2.0 Diisoheptadecanoylphosphatidylglycerol_c0 --> Glycerol_c0 + Isoheptadecanoylcardiolipin_B_subtilis_c0,Unknown
rxn02285_c0,UDP_N_acetylmuramate_NADP_oxidoreductase_c0,NADPH_c0 + H_c0 + UDP_N_acetylglucosamine_enolpyruvate_c0 --> NADP_c0 + UDP_MurNAc_c0,Unknown
rxn05645_c0,riboflavin_transport_in_via_proton_symport_c0,H_e0 + Riboflavin_e0 --> H_c0 + Riboflavin_c0,Unknown
rxn00355_c0,UTP_alpha_D_galactose_1_phosphate_uridylyltransferase_c0,UTP_c0 + D_Galactose_1_phosphate_c0 --> PPi_c0 + UDP_galactose_c0,Unknown
rxn05406_c0,15_methyl_3_hydroxy_hexa_decanoyl_ACP_hydro_lyase_c0,15_methyl_3_hydroxy_hexa_decanoyl_ACP_c0 --> H2O_c0 + 15_methyl_trans_hexa_dec_2_enoyl_ACP_c0,Unknown
rxn03901_c0,undecaprenyl_diphosphate_phosphohydrolase_c0,H2O_c0 + Bactoprenyl_diphosphate_c0 --> Phosphate_c0 + 2.0 H_c0 + Undecaprenylphosphate_c0,Unknown
rxn09128_c0,Phospholipase_A1_phosphatidate__n_C18_0_periplasm_c0,H_c0 + ocdca_c0 + 2_octadecanoyl_sn_glycerol_3_phosphate_c0 --> H2O_c0 + 1_2_dioctadecanoyl_sn_glycerol_3_phosphate_c0,Unknown
rxn12663_c0,GTP_transport_via_diffusion_extracellular_to_periplasm_c0,GTP_e0 --> GTP_c0,Unknown
rxn05148_c0,Heme_transport_via_ABC_system_c0,H2O_c0 + ATP_c0 + Heme_e0 --> ADP_c0 + Phosphate_c0 + Heme_c0 + H_c0,Unknown
rxn05371_c0,8_methyl_decanoyl_ACP_malonyl_acyl_carrier_protein_C_acyltransferase_decarboxylating_c0,Malonyl_acyl_carrierprotein__c0 + 8_methyl_decanoyl_ACP_c0 --> CO2_c0 + ACP_c0 + 10_methyl_3_oxo_dodecanoyl_ACP_c0,Unknown
rxn06723_c0,3R_3_hydroxymyristoyl_acyl_carrier_protein_UDP_3_O_3R_3_hydroxymyristoyl_alpha_D_glucosamine_N_acetyltransferase_c0,UDP_3_O_beta_hydroxymyristoyl_D_glucosamine_c0 + HMA_c0 --> UDP_2_3_bis3_hydroxytetradecanoylglucosamine_c0 + ACP_c0,Unknown
rxn05200_c0,Transport_of_thymidine__extracellular_c0,H_e0 + Thymidine_e0 --> H_c0 + Thymidine_c0,Unknown
rxn09685_c0,TRANS_RXN_108Fcp_c0,H_e0 + Deoxyuridine_e0 --> H_c0 + Deoxyuridine_c0,Unknown
rxn03393_c0,3_octaprenyl_4_hydroxybenzoate_carboxy_lyase_c0,H_c0 + 3_Octaprenyl_4_hydroxybenzoate_c0 --> CO2_c0 + 2_Octaprenylphenol_c0,Unknown
rxn00579_c0,UDP_glucose_D_fructose_2_alpha_D_glucosyltransferase_c0,UDP_c0 + Sucrose_c0 --> UDP_glucose_c0 + D_Fructose_c0,Unknown
rxn03182_c0,CMP_3_deoxy_D_manno_oct_2_ulosonate_lipid_IVA_3_deoxy_D_manno_oct_2_ulosonate_transferase_c0,CMP_KDO_c0 + Lipid_IVA_c0 --> CMP_c0 + H_c0 + KDO_lipid_IVA_c0,Unknown
rxn08333_c0,1_4_dihydroxy_2_naphthoate_octaprenyltransferase_c0,1_4_Dihydroxy_2_naphthoate_c0 + Farnesylfarnesylgeraniol_c0 --> CO2_c0 + PPi_c0 + 2_Demethylmenaquinol_8_c0,Unknown
rxn00851_c0,D_alanine_D_alanine_ligase_ADP_forming_c0,ATP_c0 + 2.0 D_Alanine_c0 --> ADP_c0 + Phosphate_c0 + H_c0 + Ala_Ala_c0,Unknown
rxn05255_c0,folate_transport_via_proton_simport_c0,H_e0 + Folate_e0 --> H_c0 + Folate_c0,Unknown
rxn03904_c0,UDP_N_acetylmuramoyl_L_alanyl_gamma_D_glutamyl_meso_2_6_diaminopimeloyl_D_alanyl_D_alanine_undecaprenyl_phosphate_phospho_N_acetylmuramoyl_pentapeptide_transferase_c0,Undecaprenylphosphate_c0 + UDP_N_acetylmuramoyl_L_alanyl_D_glutamyl_6_carboxy_L_lysyl_D_alanyl__D_alanine_c0 --> UMP_c0 + Undecaprenyl_diphospho_N_acetylmuramoyl_L_alanyl_D_glutamyl_meso_2_6_diaminopimeloyl_D_alanyl_D_alanine_c0,Unknown
rxn03536_c0,R05221_c0,ATP_c0 + Adenosyl_cobinamide_c0 --> ADP_c0 + H_c0 + Adenosyl_cobinamide_phosphate_c0,Unknown
rxn03918_c0,ATP_D_glycero_beta_D_manno_heptose_7_phosphate_1_phosphotransferase_c0,ATP_c0 + D_Glycero_D_manno_heptose7_phosphate_c0 --> ADP_c0 + H_c0 + D_Glycero_D_manno_heptose1_7_bisphosphate_c0,Unknown
rxn05369_c0,8_methyl_3_hydroxy_decanoyl_ACP_hydro_lyase_c0,8_methyl_3_hydroxy_decanoyl_ACP_c0 --> H2O_c0 + 8_methyl_trans_dec_2_enoyl_ACP_c0,Unknown
rxn05384_c0,3_methylbutanoyl_ACP_malonyl_acyl_carrier_protein_C_acyltransferase_decarboxylating_c0,Malonyl_acyl_carrierprotein__c0 + isovaleryl_ACP_c0 --> CO2_c0 + ACP_c0 + 5_methyl_3_oxo_hexanoyl_ACP_c0,Unknown
rxn06848_c0,R05075_c0,Lauroyl_KDO2_lipid_IVA_c0 + Myristoyl_ACP_c0 --> kdo2_lipid_a_c0 + ACP_c0,Unknown
rxn00122_c0,ATP_FMN_adenylyltransferase_c0,ATP_c0 + FMN_c0 --> PPi_c0 + FAD_c0,Unknown
rxn13661_c0,S_adenosylmethione_2_demthylmenaquinone_methyltransferase_menaquinone_7_c0,S_Adenosyl_homocysteine_c0 + H_c0 + Menaquinone_7_c0 --> S_Adenosyl_L_methionine_c0 + 2dmmq7_c0,Unknown
rxn03250_c0,S_Hydroxyhexanoyl_CoA_hydro_lyase_c0,S_Hydroxyhexanoyl_CoA_c0 --> H2O_c0 + 2E_Hexenoyl_CoA_c0,Unknown
rxn10199_c0,Peptidoglycan_subunit_synthesis_c0,Undecaprenyl_diphospho_N_acetylmuramoyl__N_acetylglucosamine_L_ala_D_glu_meso_2_6_diaminopimeloyl_D_ala_D_ala_c0 + Peptidoglycan_polymer_n_1_subunits_c0 --> Bactoprenyl_diphosphate_c0 + Peptidoglycan_polymer_n_subunits_c0,Unknown
rxn10954_c0,Fatty_acid_biosynthesis_n_C18_0_c0,8.0 H2O_c0 + 16.0 NADP_c0 + 7.0 CO2_c0 + 7.0 ACP_c0 + Octadecanoyl_ACP_c0 --> 16.0 NADPH_c0 + 15.0 H_c0 + Acetoacetyl_ACP_c0 + 7.0 Malonyl_acyl_carrierprotein__c0,Unknown
rxn05693_c0,TRANS_RXNAVI_26524cebrachyexpCPD_170_c0,H_e0 + Stachyose_e0 --> H_c0 + Stachyose_c0,Unknown
biomass0,GramNegativeBiomass_auto_biomass,DNA + Energy + Glycosylation + Lipid + Protein + RNA + Salt + Cofactors --> Biomass_c0,
EX_cpd00067_e0,EX_H_e0,H_e0 <=> ,
EX_cpd00075_e0,EX_Nitrite_e0,Nitrite_e0 --> ,
EX_cpd04097_e0,EX_Pb_e0,Pb_e0 --> ,
EX_cpd11585_e0,EX_L_alanylglycine_e0,L_alanylglycine_e0 --> ,
EX_cpd11582_e0,EX_ala_L_Thr_L_e0,ala_L_Thr_L_e0 --> ,
EX_cpd00012_e0,EX_PPi_e0,PPi_e0 --> ,
EX_cpd11586_e0,EX_ala_L_glu_L_e0,ala_L_glu_L_e0 --> ,
EX_cpd01012_e0,EX_Cd2_e0,Cd2_e0 --> ,
EX_cpd00635_e0,EX_Cbl_e0,Cbl_e0 --> ,
EX_cpd00082_e0,EX_D_Fructose_e0,D_Fructose_e0 <=> ,
EX_cpd00080_e0,EX_Glycerol_3_phosphate_e0,Glycerol_3_phosphate_e0 --> ,
EX_cpd00001_e0,EX_H2O_e0,H2O_e0 <=> ,
EX_cpd00023_e0,EX_L_Glutamate_e0,L_Glutamate_e0 --> ,
EX_cpd00971_e0,EX_Na_e0,Na_e0 <=> ,
EX_cpd00058_e0,EX_Cu2_e0,Cu2_e0 --> ,
EX_cpd00107_e0,EX_L_Leucine_e0,L_Leucine_e0 --> ,
EX_cpd01017_e0,EX_Cys_Gly_e0,Cys_Gly_e0 --> ,
EX_cpd00013_e0,EX_NH3_e0,NH3_e0 <=> ,
EX_cpd00051_e0,EX_L_Arginine_e0,L_Arginine_e0 --> ,
EX_cpd00064_e0,EX_Ornithine_e0,Ornithine_e0 --> ,
EX_cpd11591_e0,EX_Gly_Met_e0,Gly_Met_e0 --> ,
EX_cpd00009_e0,EX_Phosphate_e0,Phosphate_e0 <=> ,
EX_cpd00034_e0,EX_Zn2_e0,Zn2_e0 --> ,
EX_cpd11593_e0,EX_ala_L_asp_L_e0,ala_L_asp_L_e0 --> ,
EX_cpd01171_e0,EX_Dulcose_e0,Dulcose_e0 --> ,
EX_cpd00210_e0,EX_Taurine_e0,Taurine_e0 --> ,
EX_cpd15605_e0,EX_Gly_Phe_e0,Gly_Phe_e0 --> ,
EX_cpd00264_e0,EX_Spermidine_e0,Spermidine_e0 --> ,
EX_cpd15603_e0,EX_Gly_Cys_e0,Gly_Cys_e0 --> ,
EX_cpd00118_e0,EX_Putrescine_e0,Putrescine_e0 --> ,
EX_cpd00309_e0,EX_XAN_e0,XAN_e0 --> ,
EX_cpd11580_e0,EX_Gly_Gln_e0,Gly_Gln_e0 --> ,
EX_cpd00224_e0,EX_L_Arabinose_e0,L_Arabinose_e0 --> ,
EX_cpd01262_e0,EX_Amylotriose_e0,Amylotriose_e0 --> ,
EX_cpd00423_e0,EX_Vitamin_B12r_e0,Vitamin_B12r_e0 --> ,
EX_cpd00254_e0,EX_Mg_e0,Mg_e0 --> ,
EX_cpd00179_e0,EX_Maltose_e0,Maltose_e0 --> ,
EX_cpd00142_e0,EX_Acetoacetate_e0,Acetoacetate_e0 --> ,
EX_cpd00211_e0,EX_Butyrate_e0,Butyrate_e0 --> ,
EX_cpd00159_e0,EX_L_Lactate_e0,L_Lactate_e0 --> ,
EX_cpd15606_e0,EX_Gly_Tyr_e0,Gly_Tyr_e0 --> ,
EX_cpd10516_e0,EX_fe3_e0,fe3_e0 <=> ,
EX_cpd00030_e0,EX_Mn2_e0,Mn2_e0 --> ,
EX_cpd00149_e0,EX_Co2_e0,Co2_e0 <=> ,
EX_cpd00099_e0,EX_Cl__e0,Cl__e0 --> ,
EX_cpd00531_e0,EX_Hg2_e0,Hg2_e0 --> ,
EX_cpd11583_e0,EX_Ala_Leu_e0,Ala_Leu_e0 --> ,
EX_cpd00209_e0,EX_Nitrate_e0,Nitrate_e0 --> ,
EX_cpd11589_e0,EX_gly_asp_L_e0,gly_asp_L_e0 --> ,
EX_cpd00226_e0,EX_HYXN_e0,HYXN_e0 --> ,
EX_cpd11588_e0,EX_gly_pro_L_e0,gly_pro_L_e0 --> ,
EX_cpd01329_e0,EX_Maltohexaose_e0,Maltohexaose_e0 --> ,
EX_cpd15604_e0,EX_Gly_Leu_e0,Gly_Leu_e0 --> ,
EX_cpd00322_e0,EX_L_Isoleucine_e0,L_Isoleucine_e0 --> ,
EX_cpd00104_e0,EX_BIOT_e0,BIOT_e0 <=> ,
EX_cpd00205_e0,EX_K_e0,K_e0 --> ,
EX_cpd00007_e0,EX_O2_e0,O2_e0 <=> ,
EX_cpd03424_e0,EX_Vitamin_B12_e0,Vitamin_B12_e0 --> ,
EX_cpd00098_e0,EX_Choline_e0,Choline_e0 --> ,
EX_cpd11592_e0,EX_gly_glu_L_e0,gly_glu_L_e0 --> ,
EX_cpd11587_e0,EX_Ala_Gln_e0,Ala_Gln_e0 --> ,
EX_cpd00053_e0,EX_L_Glutamine_e0,L_Glutamine_e0 --> ,
EX_cpd11590_e0,EX_met_L_ala_L_e0,met_L_ala_L_e0 --> ,
EX_cpd00156_e0,EX_L_Valine_e0,L_Valine_e0 --> ,
EX_cpd11581_e0,EX_gly_asn_L_e0,gly_asn_L_e0 --> ,
EX_cpd11584_e0,EX_Ala_His_e0,Ala_His_e0 --> ,
EX_cpd00305_e0,EX_Thiamin_e0,Thiamin_e0 <=> ,
EX_cpd00011_e0,EX_CO2_e0,CO2_e0 --> ,
EX_cpd00027_e0,EX_D_Glucose_e0,D_Glucose_e0 --> ,
EX_cpd11416_c0,EX_Biomass_c0,Biomass_c0 --> ,
EX_cpd00063_e0,EX_Ca2_e0,Ca2_e0 --> ,
EX_cpd00516_e0,EX_meso_2_6_Diaminopimelate_e0,meso_2_6_Diaminopimelate_e0 --> ,
EX_cpd00241_e0,EX_dGTP_e0,dGTP_e0 --> ,
EX_cpd00115_e0,EX_dATP_e0,dATP_e0 --> ,
EX_cpd01188_e0,EX_Lanosterol_e0,Lanosterol_e0 --> ,
EX_cpd11606_e0,EX_Menaquinone_7_e0,Menaquinone_7_e0 --> ,
EX_cpd01080_e0,EX_ocdca_e0,ocdca_e0 --> ,
EX_cpd00039_e0,EX_L_Lysine_e0,L_Lysine_e0 --> ,
EX_cpd00006_e0,EX_NADP_e0,NADP_e0 --> ,
EX_cpd00010_e0,EX_CoA_e0,CoA_e0 --> ,
EX_cpd00185_e0,EX_D_Arabinose_e0,D_Arabinose_e0 --> ,
EX_cpd00065_e0,EX_L_Tryptophan_e0,L_Tryptophan_e0 --> ,
EX_cpd00220_e0,EX_Riboflavin_e0,Riboflavin_e0 --> ,
EX_cpd00038_e0,EX_GTP_e0,GTP_e0 --> ,
EX_cpd00028_e0,EX_Heme_e0,Heme_e0 --> ,
EX_cpd00184_e0,EX_Thymidine_e0,Thymidine_e0 --> ,
EX_cpd00412_e0,EX_Deoxyuridine_e0,Deoxyuridine_e0 --> ,
EX_cpd00393_e0,EX_Folate_e0,Folate_e0 --> ,
EX_cpd01133_e0,EX_Stachyose_e0,Stachyose_e0 --> ,
rxn00007_c,2-aminoadipate transaminase,2_Oxoglutarate_c0 + L_2_Aminoadipate_c0 --> L_Glutamate_c0 + 2-oxoadipate,Unknown
rxn00125_c,"Aldehyde dehydrogenase, possibly HVO_A0512",H2O_c0 + NAD_c0 + Glycolaldehyde_c0 --> NADH_c0 + H_c0 + Glycolate_c0,Unknown
rxn00127_c,Arabinose isomerase,L_Arabinose_c0 --> L_Ribulose_c0,Unknown
rxn00213_c,Aldehyde dehydrogenase,H2O_c0 + NAD_c0 + p-hydroxybenzaldehyde --> NADH_c0 + H_c0 + 4_Hydroxybenzoate_c0,Unknown
rxn00300_c,Beta-alanine pyruvate aminotransferase,L_Alanine_c0 + 3_Oxopropanoate_c0 --> Pyruvate_c0 + beta_Alanine_c0,Unknown
rxn00656_c,Pantoate-beta-alanine ligase,ATP_c0 + beta_Alanine_c0 + Pantoate_c0 --> PPi_c0 + AMP_c0 + H_c0 + PAN_c0,Unknown
rxn00693_c,Ribonucleotide reductase,CDP_c0 + trdrd_c0 --> H2O_c0 + dCDP_c0 + trdox_c0,HVO_2452
rxn00917_c,Acetyl-CoA palmitoyltransferase,ATP_c0 + CoA_c0 + Palmitate_c0 --> PPi_c0 + AMP_c0 + Palmitoyl_CoA_c0,Unknown
rxn00957_c,Ribonucleotide reductase,ATP_c0 + trdrd_c0 --> H2O_c0 + dATP_c0 + trdox_c0,HVO_2452
rxn00979_c,Fatty acid synthase,2.0 NADPH_c0 + 3.0 H_c0 + Malonyl_CoA_c0 + Palmitate_c0 --> H2O_c0 + 2.0 NADP_c0 + CoA_c0 + CO2_c0 + ocdca_c0,Unknown
rxn01152_c,Dihydroneopterin aldolase,Dihydroneopterin_c0 --> Glycolaldehyde_c0 + 6_hydroxymethyl_dihydropterin_c0,HVO_0501
rxn01256_c,DAHP synthase,H2O_c0 + Phosphoenolpyruvate_c0 + D_Erythrose4_phosphate_c0 --> Phosphate_c0 + DAHP_c0,Unknown
rxn01332_c,Nicotinate-nucleotide adenylyltranferase,ATP_c0 + Nicotinate_ribonucleotide_c0 --> PPi_c0 + Deamido_NAD_c0,Unknown
rxn01418_c,AIR formate-lyase,NADH_c0 + 2.0 Formate_c0 + 4.0 H_c0 + 4_Amino_5_phosphomethyl_2_methylpyrimidine_c0 --> H2O_c0 + NAD_c0 + AIR_c0,Unknown
rxn01423_c,Methionine synthase (B12-independent),L_Methionine_c0 + Tetrahydrofolate_c0 <=> Homocysteine_c0 + 5_Methyltetrahydrofolate_c0,HVO_2753
rxn01791_c,GTP cyclohydrolase,H2O_c0 + GTP_c0 --> PPi_c0 + Formate_c0 + 3.0 H_c0 + 2_5_Diamino_6_5_phosphoribosylamino_4_pyrimidineone_c0,HVO_1284
rxn02155_c,Alcohol dehydrogenase,NAD_c0 + 4_Hydroxy_benzylalcohol_c0 --> NADH_c0 + H_c0 + p-hydroxybenzaldehyde,Unknown
rxn02504_c,SHCHC synthase,2_Succinyl_5_enolpyruvyl_6_hydroxy_3_cyclohexene_1_carboxylate_c0 --> Pyruvate_c0 + SHCHC_c0,HVO_1469
rxn03909_c,2-oxoadipate dehydrogenase,NAD_c0 + CoA_c0 + H_c0 + 2-oxoadipate --> NADH_c0 + CO2_c0 + Glutaryl_CoA_c0,Unknown
rxn05232_c,S-adenosylmethionine hydrolase,H2O_c0 + S_Adenosyl_L_methionine_c0 --> H_c0 + 5_Methylthioadenosine_c0 + L_Homoserine_c0,Unknown
rxn05234_c,Sulfate-proton symporter,sulfate_e0 + H_e0 --> Sulfate_c0 + H_c0,Unknown
rxn05651_c,Chorismate mutase,Chorismate_c0 --> Prephenate_c0,HVO_1322
rxn05902_c,Diaminopimelate decarboxylase,H2O_c0 + meso_2_6_Diaminopimelate_c0 --> CO2_c0 + L_Lysine_c0,HVO_1098
rxn06076_c,S-adenosylmethionine decarboxylase,S_Adenosyl_L_methionine_c0 + H_c0 --> CO2_c0 + S_Adenosylmethioninamine_c0,Unknown
rxn08131_c,GMP synthase,H2O_c0 + ATP_c0 + L_Glutamine_c0 + XMP_c0 --> PPi_c0 + AMP_c0 + L_Glutamate_c0 + 3.0 H_c0 + GMP_c0,(HVO_2625 and HVO_0647) or HVO_0485 or HVO_0208
